,resto,review_rating,review_text,review_link,source
235,Bokan 37 Restaurant,1,"This place is beautiful but it's a total rip off. Firstly the lady on the door didn't want us in the bar. We turned up early as booking an area for 2 hours was £600! She said if we could find a table then we could sit at it but she didn't like the idea of 20 people and not sure why as we all have jobs and money! It took a man in our party to get a table for us and then she gave me dirty looks all night. The last straw was the prices advertised on the menu were not what we were charged. The prosecco was £10 more! Also they add 20% to your bill when you buy from the bar! Surely this is not legal! We have a company party there in 2 weeks time, I will be very rude when I go back because the staff are up themselves big time!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r495544943-Bokan_37_Restaurant-London_England.html,Tripadvisor
236,Bokan 37 Restaurant,1,"What an awful place. The staff were hopeless, took forever to take our order and serve us. To top it off, they actually ruined my birthday surprise that was arranged for me by my friend. They did this twice by asking him if I wanted dessert or should they bring the cake out!!! Talk about incompetence. Yet they wanted a form filling in prior to attending which was done in great detail. Clearly they don't communicate with each other. Now they are ignoring our email complaint which has been outstanding for 2 weeks. Avoid it and go elsewhere.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r494675032-Bokan_37_Restaurant-London_England.html,Tripadvisor
237,Bokan 37 Restaurant,5,"We have visited the bar on the 38th and 39th floor of the new Novotel hotel. This place has a really relaxed chilled atmosphere during the day and lively in the evening. Well designed except maybe the chairs which lack of comfort, absolutely stunning views of central London and East London. More importantly the cocktail menu is original and if you don't fancy any of it, the experienced bartenders can be creative around your taste buds. The oudoor space is fantastic spot, although you can imagine in high demand. So book a table in advance. Has become our regular since it's opening. Quite surprising to find such venue in a Novotel.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r494036427-Bokan_37_Restaurant-London_England.html,Tripadvisor
238,Bokan 37 Restaurant,1,I visited Bokan on Friday night for a few drinks in your rooftop bar (39) with a few friends for one of their Birthdays. We were always going out after but really wanted to visit this place as it has of course recently opened and looked amazing.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r494167992-Bokan_37_Restaurant-London_England.html,Tripadvisor
239,Bokan 37 Restaurant,5,The restaurant Bokan 37 is a must try in London.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r494472034-Bokan_37_Restaurant-London_England.html,Tripadvisor
240,Bokan 37 Restaurant,2,Great venue. Brilliant view and really well designed menu....,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r494630826-Bokan_37_Restaurant-London_England.html,Tripadvisor
241,Bokan 37 Restaurant,1,Myself and my girlfriend have eaten at the restaurant a few times and also regular users of the bar and we have even booked New Year's Eve there. We decided to take two friends of ours for a drink for the first and although we didn't make a reservation we went upon arriving we was told all the tables are full which we accepted and went to have a drink at the bar whilst waiting for our drinks someone left and a table become available which we sat down to enjoy the bottle of wine and also cocktails we ordered. We was then approached by Julia who should not be working front of house and rudely said you cannot sit there even though there was no one else to take the table at the time truly disgusted with her attitude and really had put he of going to what is in theory my local bar I suggest Mondrian at London Bridge there rumpus room bar is a lot more better run with friendly staff.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r493782764-Bokan_37_Restaurant-London_England.html,Tripadvisor
242,Bokan 37 Restaurant,1,"The bar lounge on level 39 has really lovely panoramic views. Unfortunetly, the service is dreadful. I have never come across such rude staff anywhere in London. My colleague's birthday drinks were totally ruined. The hostess on level 38 was abrupt with no customer skills. I was made feel unwelcome. Bar staff on level 39 were even worse. On several occasions when trying to buy a drink I was totally ignored. After waiting for some time I was told I had to queue somewhere else. No further details were given or explained to me. Buying a drink each time was such a challenge. Settling payments was another issue - each time different prices were applied for the same drink. A tall waiter kept coming to our area throughout the night reminding us how we should have booked a table, despite half of the reserved ones being empty. I don't understand why would you want to turn spending clients away when the place is half empty. The overall experience was very disappointing. As an employee based in Canary Wharf, I was very excited about the opening of this venue. I thought it would be great for team outings, Friday drinks, leaving parties, etc. There is no way I'm coming backing to Bokan and will not recommend to it to anyone in Canary Wharf. When you charge premium prices for food, drinks and service, you just have to do better than my last night's experience.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r495640082-Bokan_37_Restaurant-London_England.html,Tripadvisor
243,Bokan 37 Restaurant,4,"I was really excited about coming here particularly after all the hype, the restaurant and bar did not disappoint. The food was perfect and what you would expect from a restaurant like this. The menu is not incredibly long but it does have to offer a great number of dishes, I would recommend the squid as an appetiser and the lamb or to be on the safe side: go for the rib eye steak, you cannot go wrong with it. The interior is fantastic with its large windows that provide you with a great view of London from above. I will definitely be coming back, especially for the bar, which offers a huge range of interesting non-classical cocktails. A lot of the negative reviews of Bokan focused on the service, I honestly have no complaints about the service whatsoever, everyone seemed friendly, helpful and attentive to our needs.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r497998650-Bokan_37_Restaurant-London_England.html,Tripadvisor
244,Bokan 37 Restaurant,4,"Didn't quite know what to expect when I randomly chose this place for dinner. My first impression was bit reserved, as the restaurant felt really noisy. Is adjacent to the bar, which plays music loud. Menu however looked promising; short, simple but full of interesting combinations.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r497597191-Bokan_37_Restaurant-London_England.html,Tripadvisor
245,Bokan 37 Restaurant,5,"Went with a girlfriend for a ""couple of drinks"" to Bokan on the 38th Floor of Novotel Canary Wharf. The views from the Bar are really superb, having seen the views at 4.30pm, decided to stay all evening just to experience the night time views. We were certainly not disappointed, they are really really superb. As the bar has floor to ceiling windows, you get a spectacular view of central London. Luke who served us in the evening was also very nice and very friendly, he even made a bespoke cocktail for my friend. Jeevan who is the manager there came and checked on us often. To be fair we were there from 4.30pm - 1am, but even still it was very nice to be checked upon and so looked after by Jeevan. He also gave us a show around of the restaurant and the roof top bar. We will definitely return. The only small feedback would have is to change the olives in the bar, they really did not taste good, they were almost bitter. We had a great evening at Bokan and would definitely recommend to anyone to go there for a drink..friendly staff and amazing views guaranteed!! Just make sure you make a booking as it does get very busy!! Oh and before I forget, possibly the best bathrooms in London - even they have an amazing view!",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r497431879-Bokan_37_Restaurant-London_England.html,Tripadvisor
246,Bokan 37 Restaurant,5,"Wonderful view from the 37th, 38th and 39th floors of the Novotel Hotel at Canary Wharf . There is a street level entrance which gives access to an exclusive elevator that goes direct to the 37th floor . Fantastic 360 degree views of the city . Even the washrooms have views as you wash your hands . Great chef prepared meals from starters to desserts . Now this place serves quality over quantity food. On the pricey side but food definitely will excite your palette . The 37th floor is the restaurant , 38th floor are for cocktails which does not permit people below 21 yrs of age . The 39th is the rooftop bar . There are telescopes positioned around the place for free viewing of the sorroundings . Posting pictures of platings. Wonderful place , especially for special occasions. Service was good. Make reservations ahead.",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r496525186-Bokan_37_Restaurant-London_England.html,Tripadvisor
247,Bokan 37 Restaurant,1,Such a shame that what could be a great venue is totally ruined by the attitude of the staff- This included adding unjustified charges and being offensively rude. One to avoid,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r496083983-Bokan_37_Restaurant-London_England.html,Tripadvisor
248,Bokan 37 Restaurant,4,The Vibes:,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r496101975-Bokan_37_Restaurant-London_England.html,Tripadvisor
249,Bokan 37 Restaurant,5,We had a great evening! We booked a table for pre dinner cocktails followed by a table for dinner. Both tables had an excellent view each from different sides of the building which was great.The cocktails were imaginative as was the food. We had the tasting menu so we could sample a number of things. We were both very full and sated at the end!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d12156905-r496387708-Bokan_37_Restaurant-London_England.html,Tripadvisor
